CustomerID,PhoneService,MultipleLines
6261-LHRTG,Yes,No
7841-FCRQD,Yes,No
2056-EVGZL,Yes,No
8777-MBMTS,Yes,No
7753-USQYQ,Yes,No
5366-IJEQJ,Yes,Yes
7661-CPURM,Yes,No
6233-HXJMX,Yes,Yes
5902-WBLSE,Yes,No
1981-INRFU,Yes,No
4971-PUYQO,Yes,Yes
3239-TPHPZ,Yes,No
5115-GZDEL,No,No phone service
3338-CVVEH,Yes,Yes
8485-GJCDN,Yes,No
2615-YVMYX,Yes,Yes
2851-STERV,Yes,No
4393-GEADV,Yes,Yes
8486-AYEQH,Yes,Yes
1527-SXDPN,Yes,Yes
6029-WTIPC,Yes,Yes
8634-CILSZ,Yes,Yes
5419-JKZNQ,Yes,Yes
2495-KZNFB,Yes,Yes
1409-PHXTF,Yes,Yes
4560-WQAQW,Yes,Yes
9591-YVTEB,No,No phone service
9309-BZGNT,No,No phone service
4274-DRSQT,Yes,Yes
2027-DNKIV,Yes,No
8075-GXIUB,Yes,No
2885-HIJDH,Yes,Yes
5424-RLQLC,Yes,No
6682-QJDGB,Yes,No
6507-DTJZV,Yes,No
8780-IXSTS,Yes,Yes
7673-BQGKU,Yes,No
6723-WSNTY,Yes,Yes
9530-EHPOH,Yes,Yes
2725-IWWBA,Yes,No
0345-HKJVM,Yes,No
1061-PNTHC,Yes,Yes
0394-YONDK,Yes,Yes
6574-MCOEH,Yes,Yes
7399-QHBJS,Yes,Yes
3049-SOLAY,Yes,Yes
0997-YTLNY,Yes,No
3317-HRTNN,No,No phone service
9479-HYNYL,Yes,No
3235-ETOOB,Yes,No
9708-KFDBY,Yes,No
8058-INTPH,Yes,No
3642-GKTCT,Yes,Yes
0774-RMNUW,No,No phone service
1334-PDUKM,Yes,Yes
0756-MPZRL,No,No phone service
2242-MFOTG,Yes,Yes
2927-CVULT,Yes,Yes
2144-BFDSO,Yes,Yes
8745-PVESG,No,No phone service
7647-GYYKX,Yes,No
5647-FXOTP,Yes,Yes
5569-OUICF,Yes,Yes
8821-XNHVZ,Yes,No
2082-OJVTK,Yes,Yes
9700-ISPUP,Yes,No
9839-ETQOE,No,No phone service
6078-VESFR,Yes,No
9027-TMATR,Yes,No
5940-NFXKV,Yes,Yes
1941-HOSAM,Yes,No
9110-HSGTV,Yes,No
0704-VCUMB,Yes,No
6171-ZTVYB,Yes,Yes
8053-WWDRO,Yes,No
9564-KCLHR,Yes,No
1935-IMVBB,Yes,No
2535-PBCGC,No,No phone service
2082-CEFLT,Yes,No
1470-PSXNM,Yes,Yes
1213-NGCUN,Yes,No
2498-XLDZR,Yes,No
9866-OCCKE,Yes,Yes
5338-YHWYT,Yes,No
7718-UPSKJ,Yes,No
8731-WBBMB,Yes,No
1448-CYWKC,Yes,Yes
7901-IIDQV,Yes,Yes
2690-DVRVK,Yes,No
5688-KZTSN,Yes,No
1270-XKUCC,Yes,No
0334-ZFJSR,Yes,Yes
2894-QOJRX,No,No phone service
5747-PMBSQ,Yes,No
5583-EJXRD,No,No phone service
4565-EVZMJ,Yes,No
3143-JQEGI,Yes,No
6386-SZZKH,Yes,Yes
3327-YBAKM,Yes,No
9441-QHEVC,Yes,No
6705-LNMDD,Yes,No
2580-ASVVY,No,No phone service
3370-GQEAL,Yes,Yes
5032-USPKF,Yes,Yes
2982-IHMFT,Yes,Yes
3521-SYVOR,Yes,No
4254-QPEDE,No,No phone service
6283-GITPX,Yes,No
9526-JAWYF,Yes,No
0771-CHWSK,Yes,Yes
9788-HNGUT,Yes,Yes
9495-REDIY,No,No phone service
5375-XLDOF,Yes,Yes
1172-VIYBP,Yes,Yes
5649-VUKMC,Yes,No
6559-PDZLR,Yes,No
8992-OBVDG,Yes,No
4273-MBHYA,Yes,No
4724-WXVWF,Yes,Yes
5701-GUXDC,No,No phone service
1460-UZPRJ,Yes,No
6082-GLJIX,Yes,No
5143-EGQFK,No,No phone service
4919-IKATY,Yes,Yes
2495-TTHBQ,Yes,No
0485-ZBSLN,Yes,Yes
3810-PJUHR,Yes,Yes
9050-QLROH,Yes,Yes
0847-HGRML,Yes,No
8232-CTLKO,Yes,No
9227-YBAXE,Yes,Yes
6168-WFVVF,Yes,No
9860-LISIZ,Yes,No
0112-QAWRZ,Yes,Yes
0877-SDMBN,Yes,Yes
2786-GCDPI,Yes,Yes
4043-MKDTV,Yes,No
8065-YKXKD,Yes,Yes
9637-EIHEQ,Yes,No
9229-RQABD,Yes,Yes
8313-KTIHG,Yes,No
5320-BRKGK,Yes,Yes
6284-KMNUF,Yes,Yes
9689-PTNPG,Yes,No
9465-RWMXL,Yes,Yes
6229-UOLQL,No,No phone service
2362-IBOOY,Yes,Yes
3137-LUPIX,Yes,Yes
0843-WTBXE,Yes,Yes
6143-JQKEA,Yes,No
8676-OOQEJ,No,No phone service
5515-IDEJJ,Yes,No
9701-CDXHR,Yes,No
7450-NWRTR,Yes,Yes
8124-NZVGJ,No,No phone service
2162-FRZAA,No,No phone service
5376-DEQCP,Yes,No
5118-MUEYH,Yes,Yes
9095-HFAFX,Yes,No
5627-TVBPP,Yes,No
2379-ENZGV,Yes,No
3936-QQFLL,Yes,No
2589-AYCRP,Yes,No
4067-HLYQI,Yes,No
5124-EOGYE,Yes,No
5057-RKGLH,Yes,No
0292-WEGCH,Yes,Yes
8910-ICHIU,Yes,No
4097-YODCF,Yes,Yes
9715-WZCLW,Yes,Yes
9786-YWNHU,Yes,No
6407-GSJNL,Yes,Yes
6005-OBZPH,Yes,Yes
4049-ZPALD,Yes,No
7932-WPTDS,No,No phone service
3733-UOCWF,Yes,Yes
6833-JMZYP,Yes,No
2722-VOJQL,Yes,Yes
1310-QRITU,Yes,Yes
8961-QDZZJ,Yes,No
9715-SBVSU,Yes,No
8490-BXHEO,Yes,Yes
7173-TETGO,Yes,Yes
7929-SKFGK,Yes,Yes
2300-RQGOI,Yes,No
3563-SVYLG,Yes,No
5228-EXCET,Yes,No
6435-VWCCY,Yes,Yes
4998-IKFSE,Yes,Yes
8630-QSGXK,Yes,Yes
2455-USLMV,Yes,Yes
7394-FKDNK,Yes,No
9488-FVZCC,Yes,Yes
6331-LWDTQ,Yes,Yes
5995-WWKKG,Yes,No
1597-FZREH,Yes,No
7879-CGSFV,Yes,No
9921-EZKBY,Yes,Yes
7432-FFVAR,Yes,No
7246-ZGQDF,Yes,No
7000-WCEVQ,Yes,Yes
0727-IWKVK,Yes,No
5959-BELXA,Yes,Yes
4456-RHSNB,Yes,No
3512-IZIKN,Yes,Yes
2481-SBOYW,Yes,Yes
7109-MFBYV,Yes,No
1833-TCXKK,Yes,Yes
1832-PEUTS,Yes,Yes
6141-OOXUQ,Yes,No
8660-BUETV,Yes,No
0580-PIQHM,Yes,Yes
5696-CEIQJ,Yes,No
7503-ZGUZJ,Yes,Yes
1696-HXOWK,Yes,Yes
3026-ATZYV,Yes,No
4012-YCFAI,Yes,No
2506-TNFCO,Yes,No
9970-QBCDA,Yes,No
8718-PTMEZ,No,No phone service
9496-IVVRP,Yes,No
2207-OBZNX,Yes,No
2657-VPXTA,Yes,No
6551-VLJMV,Yes,No
1221-GHZEP,Yes,No
9289-LBQVU,Yes,Yes
6142-VSJQO,Yes,No
3458-IDMFK,Yes,No
6933-FHBZC,Yes,No
0221-NAUXK,Yes,No
9770-KXGQU,Yes,Yes
6437-UKHMV,Yes,No
6538-POCHL,Yes,No
6726-NNFWD,Yes,No
3002-WQZWT,Yes,Yes
4277-UDIEF,Yes,Yes
1208-NBVFH,Yes,No
4912-PIGUY,Yes,Yes
1114-CENIM,Yes,Yes
6060-DRTNL,Yes,No
2725-TTRIQ,Yes,Yes
3374-TTZTK,Yes,No
8990-ZXLSU,Yes,No
2275-RBYQS,Yes,No
8473-VUVJN,Yes,Yes
6289-CPNLD,Yes,No
5536-SLHPM,Yes,Yes
4419-UJMUS,Yes,Yes
7794-JASDG,Yes,No
7609-YBPXG,Yes,Yes
5519-TEEUH,Yes,No
7856-GANIL,Yes,Yes
0804-XBFBV,No,No phone service
2676-OXPPQ,Yes,No
3703-TTEPD,Yes,No
2799-TSLAG,Yes,Yes
0196-VULGZ,Yes,Yes
8837-VVWLQ,Yes,No
2696-NARTR,Yes,No
2208-NKVVH,Yes,Yes
7614-QVWQL,No,No phone service
1976-CFOCS,Yes,No
4631-OACRM,Yes,No
7139-JZFVG,Yes,No
4987-GQWPO,No,No phone service
3755-JBMNH,Yes,No
1757-TCATG,Yes,No
6345-ULYRW,Yes,Yes
4776-XSKYQ,No,No phone service
8048-DSDFQ,Yes,No
5753-QQWPW,Yes,No
6010-DDPPW,Yes,Yes
1809-DMJHQ,Yes,No
6693-FRIRW,Yes,No
6586-MYGKD,Yes,Yes
3173-NVMPX,Yes,Yes
0248-PGHBZ,Yes,No
0623-GDISB,Yes,No
2892-GESUL,Yes,No
6923-EFPNL,Yes,Yes
7472-EQOAV,Yes,No
9574-RKJIF,Yes,Yes
2043-WVTQJ,Yes,No
8034-RYTVV,Yes,Yes
3863-QSTYI,Yes,No
2619-WFQWU,Yes,No
5044-LRQAQ,Yes,No
1716-LSAMB,Yes,No
1333-PBMXB,Yes,Yes
6546-OPBBH,Yes,Yes
5985-BEHZK,Yes,Yes
9127-QRZMH,Yes,No
5919-VCZYM,Yes,No
9644-KVCNC,Yes,Yes
2137-DQMEV,No,No phone service
8174-LNWMW,Yes,No
9279-CJEOJ,Yes,Yes
7964-VEXDG,Yes,Yes
2404-JIBFC,Yes,Yes
0778-NELLA,No,No phone service
8029-XYPWT,Yes,Yes
4614-NUVZD,Yes,No
4632-PAOYU,Yes,No
3803-KMQFW,Yes,No
6804-GDMOI,Yes,Yes
2990-OGYTD,Yes,Yes
6646-JPPHA,Yes,No
9572-MTILT,Yes,Yes
7658-UYUQS,Yes,No
7880-XSOJX,No,No phone service
9611-CTWIH,Yes,No
4589-IUAJB,Yes,Yes
0329-GTIAJ,Yes,No
8746-BFOAJ,Yes,No
8457-XIGKN,Yes,No
6072-NUQCB,Yes,No
6629-CZTTH,Yes,No
8838-GPHZP,Yes,No
8750-QWZAJ,Yes,No
5364-EVNIB,Yes,No
6918-UMQCG,Yes,No
0675-NCDYU,Yes,Yes
6339-DKLMK,No,No phone service
1346-PJWTK,Yes,No
5088-QZLRL,Yes,No
8023-QHAIO,Yes,Yes
4397-FRLTA,Yes,No
3057-VJJQE,Yes,Yes
5087-SUURX,No,No phone service
2302-OUZXB,Yes,Yes
8133-ANHHJ,Yes,Yes
2270-CHBFN,Yes,Yes
0013-EXCHZ,Yes,No
5982-FPVQN,Yes,Yes
9107-UKCKY,Yes,Yes
4654-ULTTN,Yes,Yes
5550-VFRLC,Yes,No
5546-BYZSM,Yes,No
1492-KGETH,Yes,Yes
4929-BSTRX,Yes,No
4163-HFTUK,Yes,No
8215-NGSPE,Yes,No
2225-ZRGSG,Yes,Yes
8859-YSTWS,Yes,No
5271-YNWVR,Yes,Yes
7601-DHFWZ,Yes,Yes
2657-ALMWY,Yes,No
6330-JKLPC,Yes,Yes
4667-OHGKG,Yes,No
1998-VHJHK,Yes,No
1707-HABPF,Yes,No
1660-HSOOQ,Yes,No
7253-UVNDW,Yes,No
0487-VVUVK,Yes,No
7228-OMTPN,Yes,No
5063-IUOKK,Yes,No
4508-OEBEY,Yes,No
0027-KWYKW,Yes,Yes
2308-STERM,Yes,No
5982-XMDEX,Yes,Yes
6284-AHOOQ,Yes,Yes
6051-PTVNS,Yes,No
2344-JMOGN,Yes,No
3799-ISUZQ,Yes,No
2877-VDUER,No,No phone service
9152-AMKAK,Yes,No
1794-HBQTJ,Yes,No
9432-VOFYX,Yes,No
8049-WJCLQ,Yes,No
6586-PSJOX,Yes,No
2460-FPSYH,No,No phone service
9705-ZJBCG,Yes,No
4818-DRBQT,Yes,Yes
1320-HTRDR,Yes,Yes
6847-KJLTS,Yes,Yes
9670-BPNXF,Yes,No
3913-FCUUW,Yes,Yes
3301-VKTGC,Yes,Yes
1493-AMTIE,Yes,No
9555-SAHUZ,Yes,No
0816-TSPHQ,Yes,No
9932-WBWIK,Yes,No
4619-EVPHY,Yes,No
5286-YHCVC,Yes,Yes
6424-ELEYH,Yes,Yes
4391-RESHN,Yes,Yes
9115-YQHGA,Yes,No
4462-CYWMH,Yes,Yes
8963-MQVYN,Yes,No
2458-EOMRE,Yes,No
9334-GWGOW,Yes,Yes
6821-BUXUX,Yes,Yes
5028-HTLJB,Yes,No
9801-GDWGV,Yes,Yes
6542-LWGXJ,No,No phone service
5567-GZKQY,Yes,No
1222-LRYKO,Yes,Yes
2320-JRSDE,Yes,No
2087-QAREY,Yes,No
0601-WZHJF,No,No phone service
4423-JWZJN,Yes,Yes
5143-WMWOG,Yes,No
6490-FGZAT,Yes,No
5393-RXQSZ,Yes,No
7452-FOLON,Yes,Yes
2320-TZRRH,Yes,No
0231-LXVAP,Yes,No
9444-JTXHZ,Yes,No
4942-VZZOM,Yes,Yes
5510-BOIUJ,Yes,No
7502-BNYGS,Yes,No
4291-HYEBC,No,No phone service
6147-CBCRA,Yes,No
6047-SUHPR,Yes,No
4471-KXAUH,Yes,Yes
9752-ZNQUT,Yes,No
7638-QVMVY,Yes,No
1576-PFZIW,Yes,No
5666-MBJPT,Yes,Yes
7312-XSBAT,Yes,No
3096-GKWEB,Yes,Yes
2371-JQHZZ,Yes,Yes
0674-GCDXG,Yes,Yes
1121-QSIVB,Yes,Yes
4396-KLSEH,Yes,No
3244-DCJWY,Yes,No
2824-MYYBN,Yes,Yes
0875-CABNR,Yes,No
6345-HOVES,No,No phone service
8318-LCNBW,No,No phone service
6469-QJKZW,Yes,No
0147-ESWWR,Yes,Yes
1217-VASWC,Yes,No
7812-FZHPE,Yes,Yes
6370-ZVHDV,Yes,Yes
5915-DGNVC,Yes,Yes
6260-XLACS,Yes,No
3566-CAAYU,No,No phone service
4983-CCWMC,Yes,No
9103-CXVOK,Yes,No
2896-TBNBE,Yes,No
4797-AXPXK,Yes,No
5229-PRWKT,Yes,Yes
6982-UQZLY,Yes,No
2522-WLNSF,Yes,No
3841-CONLJ,No,No phone service
5057-LCOUI,No,No phone service
0193-ESZXP,Yes,No
4475-NVTLU,Yes,No
4369-HTUIF,Yes,No
9386-LDCZR,Yes,No
9585-KKMFD,Yes,No
5399-ZIMKF,Yes,No
0336-KXKFK,No,No phone service
5619-XZZKR,Yes,No
3948-FVVRP,Yes,No
5327-XOKKY,Yes,Yes
0983-TATYJ,Yes,No
1813-JYWTO,Yes,Yes
0156-FVPTA,Yes,No
1984-FCOWB,Yes,Yes
0654-HMSHN,Yes,Yes
6719-OXYBR,Yes,No
3312-ZWLGF,Yes,Yes
6476-YHMGA,Yes,No
5287-QWLKY,Yes,Yes
0795-XCCTE,Yes,Yes
0168-XZKBB,Yes,Yes
3785-NRHYR,Yes,No
5196-SGOAK,Yes,No
4537-DKTAL,Yes,No
7072-MBHEV,Yes,Yes
5602-BVFMK,Yes,No
6297-NOOPG,Yes,Yes
1891-UAWWU,Yes,Yes
8204-TIFGJ,Yes,No
8050-DVOJX,Yes,Yes
6108-OQZDQ,Yes,Yes
0363-QJVFX,Yes,Yes
8903-XEBGX,Yes,No
8169-SAEJD,No,No phone service
9840-DVNDC,Yes,No
1089-XZWHH,Yes,No
2325-WINES,Yes,Yes
6064-ZATLR,Yes,No
3096-JRDSO,Yes,Yes
7824-PANSQ,Yes,Yes
8042-JVNFH,Yes,No
9648-BCHKM,Yes,Yes
2888-ADFAO,Yes,No
8707-HOEDG,Yes,Yes
3374-LXDEV,Yes,Yes
4072-IPYLT,Yes,No
7167-PCEYD,Yes,No
4936-YPJNK,Yes,No
1580-BMCMR,Yes,No
4817-KEQSP,Yes,No
6408-WHTEF,Yes,Yes
9251-AWQGT,Yes,No
8749-CLJXC,Yes,No
7989-VCQOH,Yes,No
5049-GLYVG,Yes,No
4199-QHJNM,Yes,Yes
8882-TLVRW,No,No phone service
5883-GTGVD,Yes,Yes
5135-GRQJV,Yes,Yes
2384-OVPSA,Yes,No
1371-WEPDS,Yes,No
3580-GICBM,Yes,Yes
4817-QRJSX,Yes,Yes
9730-DRTMJ,Yes,Yes
4686-UXDML,Yes,Yes
3349-ANQNH,Yes,Yes
2398-YPMUR,Yes,No
0932-YIXYU,Yes,No
7480-SPLEF,Yes,Yes
7636-XUHWW,Yes,No
1431-CYWMH,Yes,No
5937-EORGB,Yes,Yes
6349-JDHQP,Yes,No
5539-HIVAK,Yes,Yes
5847-MXBEO,Yes,No
9985-MWVIX,Yes,No
4583-PARNH,Yes,No
1116-FRYVH,No,No phone service
1421-HCERK,Yes,Yes
9633-XQABV,Yes,No
0716-BQNDX,Yes,Yes
1265-XTECC,Yes,Yes
1183-CANVH,Yes,No
1972-XMUWV,Yes,No
8679-LZBMD,Yes,No
3407-JMJQQ,Yes,Yes
6252-DFGTK,Yes,Yes
1539-LNKHM,Yes,No
8645-KOMJQ,Yes,Yes
0289-IVARM,Yes,No
9761-XUJWD,Yes,No
4057-FKCZK,Yes,Yes
4291-TPNFG,Yes,Yes
6087-YPWHO,Yes,Yes
3090-QFUVD,Yes,No
2237-ZFSMY,Yes,No
1722-LDZJS,Yes,No
1818-ESQMW,Yes,No
4871-JTKJF,Yes,No
1415-YFWLT,Yes,No
7401-RUBNK,Yes,No
0506-YLVKJ,Yes,No
8661-BOYNW,Yes,Yes
6711-VTNRE,Yes,No
4815-GBTCD,No,No phone service
2805-AUFQN,Yes,No
0980-PVMRC,No,No phone service
7233-DRTRF,Yes,Yes
3500-RMZLT,Yes,No
3873-NFTGI,Yes,Yes
1162-ECVII,Yes,Yes
7048-GXDAY,Yes,Yes
8571-ZCMCX,No,No phone service
1169-WCVAK,Yes,Yes
4548-SDBKE,Yes,Yes
8066-POXGX,No,No phone service
7129-CAKJW,Yes,Yes
8695-ARGXZ,Yes,Yes
3570-YUEKJ,Yes,No
4143-OOBWZ,Yes,Yes
1555-HAPSU,Yes,Yes
1697-NVVGY,Yes,No
7854-EKTJL,Yes,No
8464-EETCQ,Yes,No
2419-FSORS,Yes,Yes
8132-YPVBX,Yes,No
9102-IAYHT,Yes,Yes
6754-LZUKA,Yes,Yes
3422-LYEPQ,Yes,No
8099-MZPUJ,Yes,Yes
0787-LHDYT,Yes,No
2642-DTVCO,Yes,Yes
0374-IOEGQ,Yes,No
4361-JEIVL,Yes,No
3197-NNYNB,Yes,Yes
3396-DKDEL,Yes,Yes
1752-OZXFY,Yes,No
9066-QRSDU,Yes,Yes
9112-WSNPU,Yes,No
9867-NNXLC,Yes,No
5321-NTRKC,Yes,Yes
1363-TXLSL,Yes,No
9507-EXLTT,Yes,No
3161-GETRM,Yes,Yes
0402-OAMEN,Yes,Yes
6933-VLYFX,No,No phone service
6754-WKSHP,Yes,Yes
9846-GKXAS,Yes,No
6017-PPLPX,Yes,No
4976-LNFVV,No,No phone service
5055-MGMGF,Yes,Yes
4641-FROLU,Yes,No
2862-JVEOY,Yes,No
2969-QWUBZ,No,No phone service
9822-BIIGN,Yes,Yes
2077-MPJQO,Yes,Yes
1534-OULXE,Yes,No
7136-RVDTZ,No,No phone service
2971-SGAFL,Yes,Yes
1480-IVEVR,Yes,Yes
2905-KFQUV,Yes,No
4581-SSPWD,Yes,Yes
3370-HXOPH,Yes,Yes
9391-YZEJW,Yes,Yes
9958-MEKUC,Yes,Yes
0281-CNTZX,Yes,No
6927-WTFIV,Yes,No
4118-CEVPF,Yes,Yes
3398-ZOUAA,Yes,No
9114-VEPUF,Yes,Yes
7876-BEUTG,Yes,Yes
2338-BQEZT,Yes,No
9873-MNDKV,Yes,No
0378-NHQXU,Yes,Yes
8241-JUIQO,Yes,No
2194-IIQOF,Yes,Yes
4512-ZUIYL,Yes,No
9631-RXVJM,Yes,No
9584-EXCDZ,Yes,No
7969-AULMZ,Yes,Yes
5093-FEGLU,Yes,No
2621-UDNLU,Yes,No
7526-IVLYU,Yes,No
2428-HYUNX,Yes,No
9214-EKVXR,Yes,No
3410-MHHUM,Yes,Yes
0568-ONFPC,Yes,Yes
0733-VUNUW,Yes,Yes
4550-EVXNY,Yes,No
2122-YWVYA,Yes,No
2968-SSGAA,Yes,Yes
2296-DKZFP,Yes,No
4844-JJWUY,Yes,No
6777-TGHTM,Yes,Yes
8909-BOLNL,Yes,No
6603-YRDCJ,Yes,No
3538-WZPHD,No,No phone service
3229-USWAR,Yes,No
2138-VFAPZ,Yes,No
6131-JLWZM,Yes,No
4785-QRJHC,No,No phone service
0269-XFESX,Yes,Yes
1709-EJDOX,Yes,No
4316-XCSLJ,Yes,No
8610-WFCJF,Yes,Yes
9693-XMUOB,No,No phone service
0383-CLDDA,Yes,Yes
4905-JEFDW,No,No phone service
2709-UQGNP,Yes,No
3549-ZTMNH,Yes,Yes
7881-INRLC,Yes,Yes
8033-ATFAS,Yes,No
1635-NZATJ,Yes,Yes
0562-HKHML,Yes,Yes
8277-RVRSV,Yes,Yes
9943-VSZUV,Yes,Yes
0117-LFRMW,No,No phone service
6172-FECYY,Yes,Yes
7054-ENNGU,Yes,No
1455-HFBXA,Yes,Yes
9402-CXWPL,Yes,Yes
1628-BIZYP,Yes,No
1965-AKTSX,Yes,Yes
0082-LDZUE,Yes,No
4786-UKSNZ,Yes,No
5343-SGUBI,Yes,Yes
0856-NAOES,Yes,No
1976-AZZPJ,No,No phone service
7248-VZQLC,Yes,Yes
6156-UZDLF,Yes,No
3099-OONVS,Yes,No
9500-WBGRP,Yes,No
5183-KLYEM,Yes,Yes
5144-PQCDZ,Yes,No
8514-VZHEB,Yes,No
6625-IUTTT,Yes,No
9355-NPPFS,Yes,No
0068-FIGTF,Yes,No
5965-GGPRW,Yes,Yes
8035-PWSEV,Yes,No
2236-HILPA,Yes,No
1840-BIUOG,Yes,Yes
1356-MKYSK,Yes,No
6080-LNESI,Yes,Yes
1830-IPXVJ,Yes,No
5828-DWPIL,Yes,Yes
8398-TBIYD,Yes,Yes
0011-IGKFF,Yes,No
4192-GORJT,Yes,No
6496-SLWHQ,Yes,Yes
9912-GVSEQ,Yes,Yes
2931-FSOHN,Yes,No
9418-RUKPH,Yes,No
5383-MMTWC,Yes,Yes
9971-ZWPBF,Yes,Yes
4712-AUQZO,No,No phone service
9711-FJTBX,Yes,No
2908-ZTPNF,No,No phone service
7240-ETPTR,No,No phone service
2202-CUYXZ,Yes,No
5995-OIGLP,Yes,No
8421-WZOOW,Yes,No
6261-RCVNS,Yes,No
7951-QKZPL,Yes,Yes
1414-YADCW,Yes,No
8756-RDDLT,No,No phone service
2862-PFNIK,No,No phone service
5816-QVHRX,Yes,Yes
4430-YHXGG,Yes,Yes
6888-SBYAI,Yes,No
7395-XWZOY,No,No phone service
7169-YWAMK,Yes,No
3640-PHQXK,Yes,Yes
6877-LGWXO,Yes,No
6859-RKMZJ,Yes,No
2729-VNVAP,Yes,No
2957-JIRMN,Yes,Yes
2049-BAFNW,No,No phone service
3842-QTGDL,Yes,No
7163-OCEQI,Yes,Yes
9782-LGXMC,Yes,No
5975-BAICR,Yes,No
8019-ENHXU,Yes,Yes
5167-GBFRE,No,No phone service
9033-EOXWV,Yes,Yes
4673-KKSLS,Yes,No
4853-OITSN,Yes,Yes
9800-OUIGR,Yes,No
1324-NLTJE,Yes,Yes
2324-EFHVG,Yes,Yes
7094-MSZAO,Yes,No
1522-VVDMG,Yes,No
6907-CQGPN,No,No phone service
0780-XNZFN,Yes,No
0239-OXEXL,Yes,Yes
2675-IJRGJ,Yes,No
7049-GKVZY,Yes,No
8577-QSOCG,Yes,No
3721-CNZHX,Yes,No
0212-ISBBF,No,No phone service
9185-TQCVP,Yes,Yes
3585-YNADK,Yes,Yes
5271-DBYSJ,Yes,No
1099-GODLO,Yes,No
6828-HMKWP,Yes,No
5567-WSELE,Yes,Yes
1472-TNCWL,Yes,No
8063-RJYNF,Yes,No
0687-ZVTHB,Yes,Yes
2080-GKCWQ,Yes,No
9661-ACXBS,Yes,Yes
2193-SFWQW,Yes,No
5656-JAMLX,Yes,No
3462-BJQQA,Yes,Yes
0442-TDYUO,Yes,No
6733-LRIZX,Yes,Yes
9503-XJUME,Yes,No
4367-NHWMM,No,No phone service
3727-RJMEO,Yes,Yes
3779-OSWCF,Yes,Yes
6736-DHUQI,Yes,No
3915-ODIYG,Yes,Yes
1360-RCYRT,No,No phone service
2724-FJDYW,No,No phone service
4451-RWASJ,Yes,No
6646-VRFOL,Yes,Yes
3460-TJBWI,Yes,Yes
5917-HBSDW,Yes,No
5685-IIXLY,Yes,No
5671-UUNXD,Yes,Yes
0956-ACVZC,Yes,No
2325-NBPZG,Yes,No
4250-ZBWLV,Yes,Yes
4482-FTFFX,Yes,No
8859-DZTGQ,Yes,No
0440-MOGPM,Yes,Yes
0020-JDNXP,No,No phone service
3752-CQSJI,Yes,No
5025-GOOKI,Yes,No
4698-KVLLG,Yes,No
5095-AESKG,Yes,Yes
2887-JPYLU,Yes,No
4770-QAZXN,Yes,No
4896-CPRPF,Yes,Yes
1871-MOWRM,Yes,No
9714-EDSUC,Yes,No
2027-OAQQC,No,No phone service
0282-NVSJS,No,No phone service
9090-SGQXL,Yes,Yes
6595-YGXIT,Yes,Yes
7353-YOWFP,Yes,No
9835-ZIITK,Yes,Yes
8008-ESFLK,Yes,No
7537-CBQUZ,Yes,Yes
1555-DJEQW,Yes,Yes
5649-TJHOV,No,No phone service
0519-XUZJU,Yes,No
3363-EWLGO,Yes,No
4750-UKWJK,Yes,No
6338-AVWCY,No,No phone service
1689-YQBYY,Yes,Yes
4487-ZYJZK,Yes,No
2959-FENLU,Yes,No
0708-LGSMF,Yes,Yes
9253-QXKBE,Yes,Yes
7634-HLQJR,Yes,No
0487-RPVUM,Yes,Yes
4079-ULGFR,Yes,No
2516-XSJKX,Yes,No
0057-QBUQH,Yes,Yes
9445-SZLCH,Yes,Yes
6599-SFQVE,Yes,No
8331-ZXFOE,Yes,Yes
4003-FUSHP,Yes,No
0356-ERHVT,Yes,No
7325-ENZFI,No,No phone service
4884-ZTHVF,Yes,No
3920-HIHMQ,Yes,Yes
3055-OYMSE,Yes,No
0613-WUXUM,Yes,No
7568-PODML,No,No phone service
4458-KVRBJ,Yes,Yes
5349-IECLD,Yes,No
1397-XKKWR,No,No phone service
3945-GFWQL,Yes,No
8097-OMULG,Yes,No
6013-BHCAW,Yes,Yes
0401-WDBXM,Yes,Yes
3387-PLKUI,Yes,No
6096-EGVTU,Yes,Yes
3797-VTIDR,No,No phone service
5081-NWSUP,Yes,No
2580-ATZSQ,Yes,No
8085-MSNLK,Yes,Yes
9691-HKOVS,Yes,Yes
9881-VCZEP,Yes,Yes
9526-BIHHD,No,No phone service
8757-TFHHJ,Yes,No
4523-WXCEF,Yes,Yes
1468-DEFNC,Yes,Yes
5119-KEPFY,Yes,Yes
8364-TRMMK,Yes,Yes
0916-KNFAJ,Yes,Yes
8319-QBEHW,No,No phone service
3063-QFSZL,Yes,No
8775-LHDJH,Yes,Yes
9625-QNLUX,Yes,No
3097-NQYSN,Yes,Yes
4024-CSNBY,Yes,Yes
7110-BDTWG,No,No phone service
7493-GVFIO,Yes,No
0690-SRQID,Yes,No
9605-WGJVW,Yes,No
9114-DPSIA,Yes,Yes
4700-UBQMV,Yes,Yes
7711-GQBZC,Yes,Yes
3565-UNOCC,Yes,Yes
4627-MIHJH,Yes,Yes
9795-NREXC,Yes,Yes
8573-CGOCC,Yes,No
7356-AYNJP,Yes,Yes
9249-FXSCK,Yes,Yes
5493-SDRDQ,Yes,No
6286-SUUWT,Yes,No
4819-HJPIW,No,No phone service
8654-DHAOW,Yes,Yes
5438-QMDDL,Yes,No
9812-GHVRI,Yes,Yes
5553-AOINX,Yes,Yes
1228-ZLNBX,Yes,Yes
4226-KKDON,Yes,No
