CustomerID,MonthlyCharges,TotalCharges
8785-EPNCG,23.15,245.2
1682-VCOIO,20.45,481.1
5729-KLZAR,80.85,302.75
2072-ZVJJX,25.25,1728.2
8849-AYPTR,91.25,2964.05
9518-IMLHK,72.45,2156.25
1582-RAFML,60.1,60.1
3646-ITDGM,19.7,1051.9
8740-CRYFY,78.95,78.95
3569-VLDHH,75.1,5013.0
8224-KDLKN,25.0,1738.9
7594-LZNWR,69.15,2275.1
4001-TSBTV,91.55,5511.65
2962-XPMCQ,45.15,98.5
8727-XDPUD,35.8,1316.9
1043-UXOVO,113.15,7993.3
1064-FBXNK,19.85,19.85
3996-ZNWYK,19.8,1388.45
2878-DHMIN,19.9,666.0
7762-ONLJY,19.7,94.45
1678-FYZOW,79.4,244.65
5795-BKOYE,59.1,4134.7
8627-EHGIP,53.95,2375.4
7402-PWYJJ,91.15,4862.5
5480-TBGPH,99.3,2431.35
0018-NYROU,68.95,351.5
7501-VTYLJ,51.55,106.2
7608-RGIRO,24.4,1413.0
0480-BIXDE,96.8,1743.05
5895-QSXOD,70.05,657.5
9814-AOUDH,19.5,1050.5
6175-IRFIT,78.75,426.35
8760-ZRHKE,69.2,4982.5
1622-HSHSF,19.55,19.55
8854-CCVSQ,80.65,1451.9
6749-UTDVX,103.65,7634.8
5542-DHSXL,54.7,235.05
9102-OXKFY,54.15,3116.15
0511-JTEOY,71.1,71.1
5216-WASFJ,84.85,2633.4
7808-DVWEP,20.0,49.65
7067-KSAZT,106.25,6979.8
2284-VFLKH,99.25,4920.8
0366-NQSHS,19.35,46.35
6532-YLWSI,20.8,1021.8
3807-BPOMJ,94.75,5276.1
3892-NXAZG,114.05,8289.2
4948-WBBKL,74.9,2659.45
4182-BGSIQ,19.8,196.75
9300-AGZNL,94.0,94.0
0988-AADSA,80.85,5824.75
9972-NKTFD,54.65,1517.5
3717-LNXKW,91.7,3479.05
5734-EJKXG,118.6,7365.7
2207-RYYRL,24.55,1331.05
6729-FZWSY,19.45,1195.95
9695-IDRZR,116.15,3946.9
8144-DGHXP,80.6,4299.95
7814-LEEVE,20.3,20.3
1112-CUNAO,89.85,1424.95
5175-AOBHI,46.0,193.6
5174-RNGBH,66.25,620.55
8631-WUXGY,99.8,4391.25
7270-BDIOA,90.0,1993.8
9565-JSNFM,70.45,2597.6
5906-DVAPM,75.0,4213.9
6654-QGBZZ,19.9,19.9
8348-JLBUG,80.3,5017.7
0607-DAAHE,19.75,1052.35
5641-DMBFJ,84.3,4916.4
9200-NLNPD,54.05,2959.8
2664-XJZNO,104.9,7559.55
9732-KPKBW,53.95,53.95
3339-EAQNV,97.25,7133.1
0921-OHLVP,83.05,1799.3
3389-YGYAI,105.5,829.55
9560-ARGQJ,81.0,1312.15
8350-NYMVI,41.1,1597.05
1600-DILPE,45.0,524.35
0536-ESJEP,74.55,4191.45
4654-GGUII,40.2,711.95
6478-HRRCZ,70.5,2201.75
8510-BBWMU,19.75,806.95
6857-TKDJV,24.65,1620.45
2360-RDGRO,104.25,6812.95
0584-BJQGZ,78.35,1837.9
5134-IKDAY,69.8,69.8
1360-XFJMR,109.7,7344.45
3070-DVEYC,73.75,545.15
5730-RIITO,33.45,1500.25
9058-MJLZC,94.6,2283.15
5707-ORNDZ,54.55,494.05
0902-XKXPN,20.2,1376.5
5177-RVZNU,20.3,755.4
0056-EPFBG,39.4,825.4
8993-IZEUX,69.15,488.65
8696-JKZNU,76.25,2841.55
5380-AFSSK,93.9,486.85
8190-ZTQFB,51.35,2075.1
0931-MHTEM,100.05,5299.65
2055-PDADH,70.4,204.7
7515-LODFU,20.3,1356.3
0440-UEDAI,94.45,5042.75
1337-BOZWO,46.4,812.4
0868-VJRDR,104.05,6605.55
8714-EUHJO,91.15,2995.45
6344-SFJVH,24.9,505.95
3950-VPYJB,59.6,3509.4
8041-TMEID,108.5,6991.9
7321-ZNSLA,40.55,590.35
6941-KXRRV,58.95,2789.7
3721-CNEYS,70.95,137.95
8727-JQFHV,20.75,1123.15
9475-NNDGC,113.15,7953.25
1355-KUSBG,48.8,349.8
3688-FTHLT,63.05,1067.05
0899-LIIBW,100.85,3527.3
2568-OIADY,99.5,3762.0
1384-RCUXW,80.55,1248.9
5825-XJOCM,64.4,3035.35
6848-YLDFR,75.2,4300.8
8125-QPFJD,84.9,6065.3
2320-YKQBO,19.3,144.95
1193-RTSLK,83.9,3233.6
2302-ANTDP,117.45,5438.9
5923-GXUOC,104.4,1081.45
4973-RLZVI,74.65,2308.6
7869-ZYDST,59.05,1882.8
4501-UYKBC,69.1,3255.35
1215-EXRMO,20.55,1067.65
2305-MRGLV,76.55,2065.4
8404-VIOMB,62.5,4136.4
5233-GEEAX,29.4,221.9
2359-KLTEK,94.9,3848.0
5304-EFJLP,111.65,8022.85
2673-ZALNP,19.9,173.15
9184-GALIL,20.45,781.25
4393-RYCRE,106.05,4510.8
9746-MDMBK,113.45,5317.8
3162-ZJZFU,92.55,4779.45
8404-GFGCZ,65.6,250.1
8875-AKBYH,84.35,1745.2
4432-ADRLB,44.65,74.9
0533-UCAAU,71.1,4140.1
1394-SUIUH,85.15,3670.5
3521-MNKLV,49.7,1167.8
2533-TIBIX,30.2,469.65
8993-PHFWD,25.25,58.9
1565-RHDJD,84.05,333.55
7137-RYLPP,85.7,3171.15
3765-JXVKY,74.7,74.7
5092-STPKP,56.35,1381.2
7330-WZLNC,90.8,455.5
0114-PEGZZ,107.55,3645.5
3359-DSRKA,19.85,1158.85
8639-NHQEI,95.9,6954.15
7161-DFHUF,23.85,1672.1
3957-LXOLK,106.15,3152.5
3720-DBRWL,83.85,4307.1
6635-MYYYZ,85.35,2530.4
8565-WUXZU,84.8,6141.65
5281-BUZGT,90.85,3186.7
4994-OBRSZ,76.1,1054.8
0562-FGDCR,74.55,5430.65
2436-QBZFP,39.2,849.9
3420-YJLQT,79.55,151.75
6040-CGACY,19.6,299.4
6582-PLFUU,19.55,1086.75
8242-PDSGJ,39.15,2692.75
0264-CNITK,20.1,1389.6
0089-IIQKO,99.95,3767.4
7839-NUIAA,59.8,3641.5
6075-QMNRR,49.75,2535.55
5378-IKEEG,35.75,35.75
5966-EMAZU,108.5,6880.85
0440-EKDCF,60.15,3753.2
4774-HHGGS,19.05,637.55
2718-GAXQD,46.0,181.6
2055-BFOCC,84.0,5329.55
8180-AKMJV,44.55,44.55
4298-OYIFC,103.45,1539.8
5566-SOEZD,80.65,2209.75
9842-EFSYY,57.2,223.75
2272-WUSPA,110.75,7751.7
4584-LBNMK,24.7,1174.35
3898-GUYTS,97.05,4385.05
0930-EHUZA,76.35,2606.35
6413-XKKPU,89.4,1539.45
9975-SKRNR,18.9,18.9
3703-KBKZP,74.45,1261.35
1449-XQEMT,19.8,58.15
2626-URJFX,50.9,225.6
4973-MGTON,84.4,5969.3
3682-YEUWS,24.4,253.9
1223-UNPKS,20.05,400.0
2612-RRIDN,81.0,340.85
4735-ASGMA,98.35,2515.3
3446-QDSZF,55.5,227.35
3669-LVWZB,51.0,305.95
6892-EZDTG,91.65,365.4
5117-IFGPS,84.3,2357.75
7379-FNIUJ,100.2,198.5
1627-AFWVJ,19.4,554.25
9725-SCPZG,90.85,90.85
5884-GCYMI,69.4,69.4
3217-FZDMN,94.45,742.95
4486-EFAEB,20.4,251.65
0060-FUALY,94.75,5597.65
7853-GVUDZ,20.15,20.15
7480-QNVZJ,95.7,4816.7
6954-OOYZZ,44.35,768.05
7088-FBAWU,74.55,1215.8
8313-AFGBW,73.6,3522.65
3943-KDREE,74.95,1834.95
9239-ZBZZV,47.95,305.1
3097-IDVPU,50.1,910.45
4398-HSCJH,63.6,155.65
2197-OMWGI,53.0,3656.25
2303-PJYHN,19.85,52.0
9795-VOWON,24.35,150.85
1237-WIYYZ,19.55,389.25
1987-AUELQ,25.05,1873.7
7852-LECYP,93.8,1261.0
4430-UZIPO,36.85,108.7
4822-LPTYJ,103.75,7346.2
8165-CBKXO,56.75,3708.4
6527-PZFPV,20.8,469.65
4855-SNKMY,44.1,44.1
9593-CVZKR,24.45,1385.85
8595-SIZNC,25.6,548.8
8008-HAWED,50.75,712.75
7124-UGSUR,104.4,6405.0
1862-SKORY,39.3,1637.4
5236-XMZJY,59.65,2536.55
4827-DPADN,83.3,6042.7
2694-CIUMO,79.55,958.25
5846-ABOBJ,24.45,1730.65
1439-LCGVL,19.2,459.6
0909-SDHNU,29.8,201.95
4647-XXZAM,45.5,285.2
1502-XFCVR,106.45,6145.85
7740-KKCXF,30.05,1529.45
5360-XGYAZ,65.65,4664.5
9692-TUSXH,96.05,1740.7
7912-SYRQT,75.1,552.95
3557-HTYWR,74.05,3496.3
4816-JBHOV,44.7,93.7
8920-NAVAY,110.75,7053.35
1699-TLDLZ,19.7,301.55
5600-PDUJF,49.5,312.7
8292-TYSPY,55.0,1046.5
0567-XRHCU,43.95,2960.1
1867-BDVFH,74.35,834.2
2067-QYTCF,111.15,6953.4
2359-QWQUL,104.7,4134.85
9103-TCIHJ,55.7,899.8
7407-SUJIZ,20.6,541.5
9150-KPBJQ,19.65,116.85
0052-DCKON,115.8,7942.15
3654-ARMGP,88.65,5321.25
9699-UBQFS,94.5,4156.8
9367-TCUYN,20.1,223.6
1261-FWTTE,34.65,768.45
3528-HFRIQ,52.3,3765.05
0708-SJDIS,65.0,2157.5
4140-WJAWW,19.85,108.05
2073-QBVBI,35.45,1391.65
6928-ONTRW,19.7,1379.8
3320-VEOYC,95.6,1273.3
5231-FIQPA,19.85,810.45
6617-WLBQC,81.85,1810.85
2599-CIPQE,109.3,7782.85
6653-CBBOM,70.3,70.3
8774-GSBUN,25.4,1797.1
7326-RIGQZ,69.8,377.85
1401-FTHFQ,20.0,445.3
3247-ZVOUO,85.55,851.75
0254-FNMCI,109.9,7624.2
1848-LBZHY,50.3,355.1
6101-IMRMM,94.5,575.45
8118-TJAFG,101.5,906.85
5429-LWCMV,89.15,1057.55
7298-IZWLY,19.4,19.4
9758-MFWGD,29.9,1388.75
3955-JBZZM,78.8,1641.3
1268-ASBGA,85.35,1375.15
8943-URTMR,79.65,152.7
4815-TUMEQ,19.3,185.2
4713-LZDRV,79.6,195.05
9909-IDLEK,96.8,1826.7
4092-OFQZS,20.65,417.5
1561-BWHIN,19.8,344.5
4325-NFSKC,90.6,1660.0
9927-DSWDF,104.6,2180.55
9500-LTVBP,80.05,2835.9
7252-NTGSS,45.15,45.15
8149-AIQCG,73.15,2730.85
1360-JYXKQ,99.1,5437.1
2955-PSXOE,20.2,20.2
7762-URZQH,106.05,6981.35
0899-WZRSD,105.35,5794.45
3255-GRXMG,45.65,747.2
4828-FAZPK,79.95,1267.95
6094-ZIVKX,54.45,3674.95
6925-BAYGL,25.1,1275.6
3262-EIDHV,84.7,5893.9
7354-OIJLX,75.85,724.65
1376-HHBDV,48.8,1536.75
6907-NZZIJ,99.15,3615.6
6133-OZILE,35.2,607.3
4135-FRWKJ,76.25,4154.55
2911-UREFD,55.9,2184.35
3744-ZRRDZ,82.35,1852.85
5673-TIYIB,40.4,77.15
6551-ZCOTS,24.9,847.8
7191-ADRGF,54.3,2390.45
5018-LXQQG,66.3,1923.5
6892-BOGQE,20.9,1493.2
1602-IJQQE,75.35,338.1
4628-WQCQQ,85.15,3030.6
1746-TGTWV,75.35,75.35
5995-SNNEW,104.45,2184.85
8050-WYBND,49.45,1031.4
2821-WARNZ,19.45,921.3
4879-GZLFH,92.15,3875.4
1644-IRKSF,93.8,3124.5
8314-HTWVE,19.85,144.15
9402-ROUMJ,100.25,6689.0
2507-QZPQS,95.7,1451.1
7159-NOKYQ,93.15,6368.2
5707-ZMDJP,69.7,3729.6
8779-YIQQA,19.8,350.1
7136-IHZJA,71.35,2847.2
8966-OIQHG,20.75,452.35
7074-STDCN,40.6,1494.5
3705-PSNGL,20.4,930.45
8739-QOTTN,20.35,41.85
1399-OUPJN,19.75,1272.05
0277-BKSQP,54.4,475.1
6502-HCJTI,94.7,673.1
2606-RMDHZ,30.5,208.7
5774-XZTQC,20.45,150.75
2676-SSLTO,66.15,3199.0
6266-QHOJZ,89.85,5844.65
7269-JISCY,45.05,2462.6
0363-SVHYR,86.85,6263.8
8547-NSBBO,96.75,3403.4
8258-GSTJK,77.0,237.75
6861-OKBCE,20.1,221.35
9940-RHLFB,75.3,75.3
6591-QGOYB,106.65,1672.1
9070-BCKQP,110.15,7881.2
6421-SZVEM,82.85,2320.8
1328-EUZHC,20.1,370.5
2995-UPRYS,99.2,4062.2
8878-RYUKI,59.45,3043.7
9633-DENPU,58.6,2723.4
7811-JIVPF,49.7,1081.25
7113-HIPFI,65.85,4097.05
8541-QVFKM,73.5,632.2
6686-YPGHK,85.5,4042.3
1383-EZRWL,20.05,164.85
9258-CNWAC,113.65,8166.8
5371-VYLSX,83.4,4113.7
6374-AFWOX,65.65,3047.15
4759-TRPLW,70.4,70.4
5317-FLPJF,61.35,4193.4
7621-VPNET,85.9,3729.75
6034-YMTOB,75.65,399.45
8563-IIOXK,49.75,331.3
4903-CNOZC,70.9,1964.6
4353-HYOJD,49.85,1336.15
8020-BWHYL,75.3,1147.45
7267-FRMJW,20.1,486.05
2982-VPSGI,94.0,1078.9
4188-FRABG,103.05,5925.75
8199-ZLLSA,118.35,7804.15
4128-ETESU,99.7,4747.2
0620-DLSLK,81.9,1028.9
4625-EWPTF,30.45,226.45
5980-NOPLP,96.1,4364.1
3850-OKINF,66.2,4692.55
6892-XPFPU,104.25,2433.9
8010-EZLOU,80.2,1217.25
1156-ZFYDO,19.75,19.75
3295-YVUSR,72.6,154.3
8016-NCFVO,116.5,6382.55
4119-ZYPZY,106.8,7623.2
5549-ZGHFB,24.95,1261.45
7577-SWIFR,89.25,89.25
0303-WMMRN,19.25,86.05
6408-OTUBZ,104.55,6779.05
5204-HMGYF,87.2,4345.0
1078-TDCRN,30.75,82.85
3727-OVPRY,25.7,1714.55
3797-FKOGQ,86.2,893.2
7622-NXQZR,30.1,810.85
6196-HBOBZ,99.35,6347.55
3970-XGJDU,19.2,1123.65
7017-VFULY,20.1,43.15
5562-YJQGT,20.35,35.1
8807-OPMBM,25.65,1388.0
5439-WIKXB,94.55,3851.45
9874-QLCLH,104.2,1743.5
8294-UIMBA,94.4,2638.1
8109-YUOHE,56.1,946.95
5840-NVDCG,68.25,1114.85
8092-NLTGF,24.75,1777.6
5928-QLDHB,76.25,684.85
9840-EFJQB,74.35,74.35
0696-UKTOX,54.15,1312.45
4801-KFYKL,19.45,159.2
3472-OAOOR,34.95,610.2
6135-OZQVA,53.65,404.35
8062-YBDOE,69.65,69.65
2252-JHJGE,104.0,6363.45
4188-PCPIG,70.35,4124.65
6000-APYLU,80.8,713.1
7105-BENQF,64.85,950.75
7721-DVEKZ,19.65,19.65
3566-VVORZ,45.9,505.95
9507-HSMMZ,20.0,1149.65
2480-SQIOB,44.8,169.65
0947-IDHRQ,80.3,526.7
7813-TKCVO,20.35,393.15
0128-MKWSG,45.8,1147.0
3672-YITQD,84.1,3021.6
4350-ZTLPI,108.95,5718.2
9048-JVYVF,69.35,191.35
0361-HJRDX,64.35,4539.6
5727-MYATE,90.8,6397.6
3823-KYNQY,24.95,280.4
8988-ECPJR,79.6,2718.3
7570-WELNY,84.7,5711.05
3021-VLNRJ,70.8,3478.15
3776-EKTKM,36.45,36.45
2080-CAZNM,104.4,4133.95
1028-FFNJK,101.5,2917.65
6907-FLBER,54.3,54.3
3001-UNBTL,103.95,2964.8
5982-PSMKW,91.1,2198.3
3507-GASNP,19.95,1189.9
7096-ZNBZI,26.45,1914.5
1902-XBTFB,89.4,2001.5
1676-MQAOA,75.1,5336.35
0786-IVLAW,108.1,7238.6
7566-DSRLQ,110.15,7998.8
0643-OKLRP,80.35,3825.85
7245-JMTTQ,111.5,5703.25
6050-IJRHS,106.5,7397.0
6202-JVYEU,19.9,164.6
8591-TKMZH,111.1,6555.2
0734-OXWBT,70.7,225.65
4282-ACRXS,24.85,955.75
0365-TRTPY,91.2,3382.3
7349-ALMUX,65.6,2313.8
9381-NDKME,40.65,933.3
6502-KUGLL,59.45,780.85
1841-YSJGV,109.95,7852.4
2794-XIMMO,60.45,3184.25
8382-SHQEH,84.9,764.95
3511-BFTJW,38.5,2763.0
7668-XCFYV,92.55,1614.7
2983-ZANRP,73.55,145.4
7845-URHJN,20.15,156.25
3034-ZBEQN,34.7,1604.5
5018-HEKFO,24.5,270.15
2923-ARZLG,19.7,
3976-NLDEZ,20.6,20.6
2282-YGNOR,58.0,1734.5
5336-UFNZP,107.45,7047.5
6854-EXGSF,65.5,573.15
1241-EZFMJ,25.45,1538.6
9233-PSYHO,100.15,4459.8
5376-PCKNB,104.45,7459.0
8044-BGWPI,21.15,306.05
4060-LDNLU,96.2,639.7
3589-PPVKW,44.4,348.15
8327-LZKAS,107.55,4533.9
5887-IKKYO,94.35,5563.65
1075-BGWOH,98.75,1587.55
1755-RMCXH,20.3,40.25
0302-JOIVN,101.15,842.9
3858-XHYJO,105.75,4228.55
4299-SIMNS,81.15,784.45
7025-IWFHT,89.55,3729.75
6261-LHRTG,54.75,1406.9
7841-FCRQD,53.75,1857.3
2056-EVGZL,105.75,7322.5
8777-MBMTS,105.85,6725.5
7753-USQYQ,64.2,3627.3
5366-IJEQJ,88.7,1761.45
7661-CPURM,87.7,1725.95
6233-HXJMX,89.3,4192.15
5902-WBLSE,20.15,1411.2
1981-INRFU,79.75,164.5
4971-PUYQO,94.55,2724.6
3239-TPHPZ,20.05,264.55
5115-GZDEL,67.2,4671.7
3338-CVVEH,94.55,1173.55
8485-GJCDN,69.05,318.5
2615-YVMYX,107.5,7713.55
2851-STERV,73.0,2471.25
4393-GEADV,114.75,7842.3
8486-AYEQH,76.05,2227.8
1527-SXDPN,96.25,4990.25
6029-WTIPC,101.1,3744.05
8634-CILSZ,104.7,7220.35
5419-JKZNQ,77.9,2351.45
2495-KZNFB,90.65,2989.6
1409-PHXTF,110.45,6077.75
4560-WQAQW,68.7,4070.95
9591-YVTEB,44.85,2479.05
9309-BZGNT,29.8,2134.3
4274-DRSQT,88.9,6000.1
2027-DNKIV,58.75,2203.1
8075-GXIUB,19.85,183.15
2885-HIJDH,86.9,6194.1
5424-RLQLC,59.65,638.95
6682-QJDGB,55.25,2139.2
6507-DTJZV,66.4,831.75
8780-IXSTS,90.1,521.3
7673-BQGKU,20.15,1337.5
6723-WSNTY,108.1,7181.95
9530-EHPOH,53.75,608.0
2725-IWWBA,56.9,2560.1
0345-HKJVM,89.3,577.6
1061-PNTHC,109.6,5953.0
0394-YONDK,25.15,1790.15
6574-MCOEH,79.15,2531.4
7399-QHBJS,66.75,4760.3
3049-SOLAY,95.2,292.85
0997-YTLNY,48.8,953.65
3317-HRTNN,45.7,198.0
9479-HYNYL,80.7,5705.05
3235-ETOOB,74.5,609.9
9708-KFDBY,20.55,20.55
8058-INTPH,79.65,79.65
3642-GKTCT,115.1,6993.65
0774-RMNUW,59.7,4122.65
1334-PDUKM,86.45,5762.95
0756-MPZRL,33.7,1537.85
2242-MFOTG,80.1,2603.3
2927-CVULT,104.05,5566.4
2144-BFDSO,108.75,5431.9
8745-PVESG,41.1,2258.25
7647-GYYKX,20.35,1092.35
5647-FXOTP,105.9,6401.25
5569-OUICF,101.3,2812.2
8821-XNHVZ,80.05,80.05
2082-OJVTK,89.2,2698.35
9700-ISPUP,65.5,616.9
9839-ETQOE,40.45,1912.85
6078-VESFR,70.45,849.1
9027-TMATR,78.8,3460.3
5940-NFXKV,83.65,1465.75
1941-HOSAM,90.1,90.1
9110-HSGTV,82.45,5555.3
0704-VCUMB,20.25,1278.8
6171-ZTVYB,66.25,2907.35
8053-WWDRO,19.5,146.3
9564-KCLHR,51.25,51.25
1935-IMVBB,89.7,4952.95
2535-PBCGC,64.55,4504.9
2082-CEFLT,45.6,45.6
1470-PSXNM,93.65,4520.15
1213-NGCUN,49.65,267.35
2498-XLDZR,73.6,2316.85
9866-OCCKE,109.75,8075.35
5338-YHWYT,61.45,2302.35
7718-UPSKJ,106.4,7251.9
8731-WBBMB,81.9,2078.55
1448-CYWKC,105.2,6225.4
7901-IIDQV,54.6,1242.25
2690-DVRVK,20.55,99.45
5688-KZTSN,20.0,288.05
1270-XKUCC,19.7,599.25
0334-ZFJSR,66.05,3462.1
2894-QOJRX,34.0,853.0
5747-PMBSQ,92.5,934.1
5583-EJXRD,54.05,2375.2
4565-EVZMJ,58.9,2813.05
3143-JQEGI,88.35,1222.8
6386-SZZKH,107.95,5293.2
3327-YBAKM,96.9,6314.35
9441-QHEVC,19.1,19.1
6705-LNMDD,50.0,1003.05
2580-ASVVY,45.4,1593.1
3370-GQEAL,85.45,2509.95
5032-USPKF,84.1,3187.65
2982-IHMFT,74.45,74.45
3521-SYVOR,64.75,2345.2
4254-QPEDE,66.25,3330.1
6283-GITPX,76.9,5522.7
9526-JAWYF,89.8,2335.3
0771-CHWSK,74.6,4798.4
9788-HNGUT,116.95,8594.4
9495-REDIY,40.65,970.55
5375-XLDOF,114.35,7665.8
1172-VIYBP,69.7,3686.05
5649-VUKMC,95.5,1115.15
6559-PDZLR,98.65,2537.0
8992-OBVDG,61.65,1393.6
4273-MBHYA,89.35,89.35
4724-WXVWF,95.4,4445.3
5701-GUXDC,35.4,978.6
1460-UZPRJ,19.95,1258.15
6082-GLJIX,19.25,331.35
5143-EGQFK,29.65,291.4
4919-IKATY,84.5,453.75
2495-TTHBQ,20.4,84.75
0485-ZBSLN,24.75,1715.1
3810-PJUHR,25.35,1715.15
9050-QLROH,90.7,1597.25
0847-HGRML,20.0,1250.1
8232-CTLKO,59.75,3996.8
9227-YBAXE,82.5,5215.1
6168-WFVVF,70.3,235.5
9860-LISIZ,20.35,673.2
0112-QAWRZ,90.8,1442.2
0877-SDMBN,103.95,5639.05
2786-GCDPI,104.95,5222.35
4043-MKDTV,105.25,7291.75
8065-YKXKD,74.75,799.65
9637-EIHEQ,50.8,50.8
9229-RQABD,23.75,424.5
8313-KTIHG,61.3,249.4
5320-BRKGK,75.8,4415.75
6284-KMNUF,98.0,5270.6
9689-PTNPG,80.25,144.55
9465-RWMXL,78.9,2447.95
6229-UOLQL,52.0,2884.9
2362-IBOOY,84.75,3050.15
3137-LUPIX,64.4,253.0
0843-WTBXE,85.45,4517.25
6143-JQKEA,45.8,436.2
8676-OOQEJ,30.5,118.4
5515-IDEJJ,19.9,19.9
9701-CDXHR,69.15,3649.6
7450-NWRTR,99.45,1200.15
8124-NZVGJ,49.25,255.6
2162-FRZAA,39.35,2395.05
5376-DEQCP,70.6,70.6
5118-MUEYH,105.1,5083.55
9095-HFAFX,81.0,389.6
5627-TVBPP,20.1,644.5
2379-ENZGV,84.85,523.5
3936-QQFLL,19.75,39.3
2589-AYCRP,19.75,989.05
4067-HLYQI,70.4,2406.1
5124-EOGYE,20.45,638.55
5057-RKGLH,20.35,191.1
0292-WEGCH,86.2,4524.05
8910-ICHIU,95.65,4664.2
4097-YODCF,103.8,3470.8
9715-WZCLW,97.2,6910.3
9786-YWNHU,63.55,4014.2
6407-GSJNL,24.95,1288.0
6005-OBZPH,89.15,2277.65
4049-ZPALD,99.0,6375.8
7932-WPTDS,24.8,24.8
3733-UOCWF,85.55,5251.75
6833-JMZYP,94.0,1505.45
2722-VOJQL,105.65,6903.1
1310-QRITU,50.3,913.3
8961-QDZZJ,95.0,5535.8
9715-SBVSU,61.4,815.55
8490-BXHEO,80.55,1411.65
7173-TETGO,78.5,5602.25
7929-SKFGK,114.3,8244.3
2300-RQGOI,20.05,741.5
3563-SVYLG,62.65,4375.8
5228-EXCET,80.85,1008.7
6435-VWCCY,92.7,5968.4
4998-IKFSE,100.45,3096.9
8630-QSGXK,75.2,3901.25
2455-USLMV,84.75,2613.4
7394-FKDNK,89.45,853.1
9488-FVZCC,79.5,5661.7
6331-LWDTQ,72.15,794.25
5995-WWKKG,19.8,695.05
1597-FZREH,76.4,160.8
7879-CGSFV,100.9,5552.05
9921-EZKBY,95.3,3275.15
7432-FFVAR,90.95,4236.6
7246-ZGQDF,54.5,54.5
7000-WCEVQ,61.6,1174.35
0727-IWKVK,79.9,741.7
5959-BELXA,96.15,3019.25
4456-RHSNB,49.6,962.9
3512-IZIKN,65.3,4759.75
2481-SBOYW,25.0,1498.35
7109-MFBYV,45.45,1233.15
1833-TCXKK,107.75,4882.8
1832-PEUTS,89.1,5411.65
6141-OOXUQ,19.65,19.65
8660-BUETV,44.75,148.05
0580-PIQHM,101.6,3930.55
5696-CEIQJ,103.15,6895.5
7503-ZGUZJ,84.65,84.65
1696-HXOWK,95.65,6856.95
3026-ATZYV,75.1,2658.8
4012-YCFAI,61.35,3766.2
2506-TNFCO,69.55,69.55
9970-QBCDA,19.7,129.55
8718-PTMEZ,31.05,347.25
9496-IVVRP,51.0,581.7
2207-OBZNX,51.0,354.05
2657-VPXTA,88.85,929.45
6551-VLJMV,20.05,679.0
1221-GHZEP,65.1,3846.75
9289-LBQVU,70.15,4480.7
6142-VSJQO,44.35,44.35
3458-IDMFK,20.75,499.4
6933-FHBZC,56.05,1553.2
0221-NAUXK,19.95,219.5
9770-KXGQU,98.6,5311.85
6437-UKHMV,79.7,586.05
6538-POCHL,79.0,2576.8
6726-NNFWD,89.45,6435.25
3002-WQZWT,74.2,1993.25
4277-UDIEF,81.0,1923.85
1208-NBVFH,49.6,939.8
4912-PIGUY,84.6,84.6
1114-CENIM,55.0,3092.65
6060-DRTNL,84.85,415.55
2725-TTRIQ,84.2,5986.55
3374-TTZTK,106.3,5487.0
8990-ZXLSU,69.05,651.5
2275-RBYQS,45.4,45.4
8473-VUVJN,73.65,73.65
6289-CPNLD,73.9,2405.05
5536-SLHPM,77.75,4458.15
4419-UJMUS,99.35,6856.45
7794-JASDG,50.75,50.75
7609-YBPXG,87.1,4735.2
5519-TEEUH,20.15,682.15
7856-GANIL,98.7,4525.8
0804-XBFBV,25.2,321.05
2676-OXPPQ,55.7,335.65
3703-TTEPD,65.35,1424.4
2799-TSLAG,25.3,1748.55
0196-VULGZ,84.35,474.9
8837-VVWLQ,84.95,668.4
2696-NARTR,73.85,926.25
2208-NKVVH,24.25,1077.95
7614-QVWQL,51.8,2541.25
1976-CFOCS,46.0,46.0
4631-OACRM,79.4,1156.1
7139-JZFVG,60.5,3694.45
4987-GQWPO,25.1,382.8
3755-JBMNH,71.8,1167.8
1757-TCATG,20.05,746.75
6345-ULYRW,88.4,3912.9
4776-XSKYQ,30.25,368.85
8048-DSDFQ,20.2,20.2
5753-QQWPW,59.9,1654.7
6010-DDPPW,25.15,1940.85
1809-DMJHQ,46.0,221.7
6693-FRIRW,101.3,1794.65
6586-MYGKD,76.95,5289.8
3173-NVMPX,55.3,501.2
0248-PGHBZ,92.45,6140.85
0623-GDISB,48.45,48.45
2892-GESUL,19.35,309.25
6923-EFPNL,51.75,201.1
7472-EQOAV,86.7,6179.35
9574-RKJIF,94.4,2838.7
2043-WVTQJ,55.7,55.7
8034-RYTVV,84.25,4589.85
3863-QSTYI,64.65,3735.45
2619-WFQWU,70.15,70.15
5044-LRQAQ,69.2,477.55
1716-LSAMB,54.65,2553.7
1333-PBMXB,24.75,1342.15
6546-OPBBH,23.95,1216.35
5985-BEHZK,105.0,7578.05
9127-QRZMH,59.85,2603.95
5919-VCZYM,20.05,42.7
9644-KVCNC,92.15,6056.9
2137-DQMEV,44.8,2983.65
8174-LNWMW,20.9,689.35
9279-CJEOJ,95.4,2025.1
7964-VEXDG,80.35,1747.2
2404-JIBFC,85.1,4657.95
0778-NELLA,34.7,296.1
8029-XYPWT,115.05,8016.6
4614-NUVZD,81.1,81.1
4632-PAOYU,19.95,433.5
3803-KMQFW,20.55,20.55
6804-GDMOI,106.6,6428.4
2990-OGYTD,86.15,5883.85
